bici,viajes,distancia_total,minutos_totales,eficiencia_km_min
561-6149,1,2362.4,8859.0,0.26666666666666666
865-6019,2,3554.133333333333,13328.0,0.26666666666666666
397-5158,6,5224.88,19593.3,0.26666666666666666
640-1970,6,4961.213333333333,18604.55,0.26666666666666666
751-4177,4,3666.7333333333336,13750.25,0.26666666666666666
696-3193,3,4461.684444444444,16731.316666666666,0.26666666666666666
382-0297,5,4056.8133333333335,15213.05,0.26666666666666666
373-0207,4,3383.2266666666665,12687.099999999999,0.26666666666666666
221-3205,9,9158.648888888889,34344.933333333334,0.26666666666666666
354-9029,1,782.1333333333333,2933.0,0.26666666666666666
376-2846,9,11019.848888888888,41324.43333333333,0.26666666666666666
773-3645,2,2824.0,10590.0,0.26666666666666666
367-0049,8,9910.177777777779,37163.16666666667,0.26666666666666666
812-2053,8,10131.026666666667,37991.35,0.26666666666666666
427-7828,6,5163.093333333333,19361.6,0.26666666666666666
497-1586,2,1556.5866666666666,5837.2,0.26666666666666666
547-7435,6,4691.3822222222225,17592.683333333334,0.26666666666666666
314-0514,3,1847.7066666666667,6928.900000000001,0.26666666666666666
836-4259,5,4311.48,16168.05,0.26666666666666666
653-2683,4,3138.133333333333,11768.0,0.26666666666666666
722-8083,4,3012.84,11298.15,0.26666666666666666
380-3616,1,993.0933333333334,3724.1,0.26666666666666666
386-0327,8,10359.493333333332,38848.1,0.26666666666666666
753-1304,7,6008.084444444445,22530.31666666667,0.26666666666666666
612-0851,6,4975.506666666666,18658.149999999998,0.26666666666666666
733-6605,6,5823.702222222223,21838.88333333334,0.26666666666666666
807-9634,6,5658.102222222222,21217.88333333333,0.26666666666666666
418-0972,4,3381.173333333333,12679.4,0.26666666666666666
569-8477,4,3602.266666666667,13508.5,0.26666666666666666
370-0606,1,778.5733333333334,2919.65,0.26666666666666666
284-4637,9,11090.351111111111,41588.816666666666,0.26666666666666666
896-0825,7,6662.55111111111,24984.566666666662,0.26666666666666666
257-3889,6,6063.115555555555,22736.68333333333,0.26666666666666666
268-6814,6,4238.08,15892.8,0.26666666666666666
397-1009,6,6133.342222222222,23000.03333333333,0.26666666666666666
398-4226,6,5393.915555555556,20227.183333333338,0.26666666666666666
214-5720,1,952.4266666666666,3571.6,0.26666666666666666
870-6285,1,869.7866666666666,3261.7,0.26666666666666666
688-6162,9,11590.631111111112,43464.86666666667,0.26666666666666666
698-3621,1,1020.2,3825.75,0.26666666666666666
624-0345,9,12208.67111111111,45782.51666666667,0.26666666666666666
452-6737,8,7643.253333333334,28662.2,0.26666666666666666
569-6745,4,4466.266666666666,16748.5,0.26666666666666666
322-3542,1,685.7866666666666,2571.7,0.26666666666666666
794-0240,4,3614.5066666666667,13554.4,0.26666666666666666
228-8926,1,887.6,3328.5,0.26666666666666666
586-7668,9,9804.311111111112,36766.16666666667,0.26666666666666666
482-2292,8,10471.67111111111,39268.76666666667,0.26666666666666666
678-3161,4,3480.84,13053.150000000001,0.26666666666666666
889-5757,4,3625.44,13595.4,0.26666666666666666
281-1321,2,1155.7333333333333,4334.0,0.26666666666666666
593-0854,1,1116.5866666666666,4187.2,0.26666666666666666
325-5205,9,11374.742222222223,42655.28333333334,0.26666666666666666
530-2856,8,8412.906666666668,31548.400000000005,0.26666666666666666
490-9677,6,5679.004444444445,21296.26666666667,0.26666666666666666
589-3169,4,3468.0800000000004,13005.300000000001,0.26666666666666666
467-6094,1,1039.56,3898.35,0.26666666666666666
721-3606,1,1143.3333333333333,4287.5,0.26666666666666666
702-8558,5,5925.413333333333,22220.3,0.26666666666666666
703-4192,8,7863.742222222222,29489.033333333336,0.26666666666666666
811-1973,3,4685.7733333333335,17571.65,0.26666666666666666
795-5834,6,5376.835555555555,20163.13333333333,0.26666666666666666
883-3907,4,2428.0977777777775,9105.366666666667,0.26666666666666666
820-7227,6,7122.466666666667,26709.25,0.26666666666666666
216-9530,8,8770.871111111112,32890.76666666667,0.26666666666666666
449-9026,8,9910.137777777778,37163.01666666667,0.26666666666666666
720-8838,6,4985.737777777777,18696.516666666666,0.26666666666666666
729-2444,6,5709.004444444445,21408.76666666667,0.26666666666666666
789-6111,6,6285.688888888889,23571.333333333332,0.26666666666666666
288-0938,2,1205.862222222222,4521.983333333333,0.26666666666666666
628-7882,1,1166.28,4373.55,0.26666666666666666
636-0325,5,4332.275555555555,16246.033333333331,0.26666666666666666
658-9311,8,9290.124444444444,34837.96666666667,0.26666666666666666
672-0403,8,9107.653333333332,34153.7,0.26666666666666666
767-0227,7,6871.417777777778,25767.81666666667,0.26666666666666666
532-3407,6,4898.448888888889,18369.183333333334,0.26666666666666666
446-1869,5,5181.946666666667,19432.3,0.26666666666666666
266-4845,4,2175.8,8159.250000000001,0.26666666666666666
237-9345,9,10976.351111111113,41161.31666666667,0.26666666666666666
450-8636,6,8377.813333333334,31416.8,0.26666666666666666
448-1933,8,9516.84,35688.15,0.26666666666666666
601-3536,5,6547.737777777778,24554.01666666667,0.26666666666666666
377-5186,2,3510.902222222222,13165.883333333333,0.26666666666666666
374-7516,6,5153.737777777778,19326.51666666667,0.26666666666666666
895-2863,2,1242.8355555555554,4660.633333333333,0.26666666666666666
655-1444,1,993.9733333333334,3727.4,0.26666666666666666
440-1675,9,12444.48,46666.8,0.26666666666666666
602-8971,8,8156.697777777778,30587.61666666667,0.26666666666666666
246-6886,6,5695.791111111112,21359.21666666667,0.26666666666666666
446-1190,6,4803.293333333333,18012.35,0.26666666666666666
366-7888,5,4010.56,15039.6,0.26666666666666666
387-4468,5,4141.96,15532.35,0.26666666666666666
790-4758,4,3495.9333333333334,13109.75,0.26666666666666666
886-2823,1,683.04,2561.4,0.26666666666666666
337-3651,4,2180.56,8177.1,0.26666666666666666
658-5525,6,5035.746666666667,18884.050000000003,0.26666666666666666
614-7276,5,4115.533333333333,15433.25,0.26666666666666666
599-3076,4,3914.4000000000005,14679.000000000002,0.26666666666666666
795-5297,3,1898.2044444444443,7118.266666666666,0.26666666666666666
491-3422,8,9042.24,33908.4,0.26666666666666666
357-2716,4,2626.04,9847.65,0.26666666666666666
431-7392,5,7557.266666666667,28339.750000000004,0.26666666666666666
607-4249,8,10570.488888888889,39639.333333333336,0.26666666666666666
444-7389,6,6030.24,22613.399999999998,0.26666666666666666
798-8991,3,3043.5466666666666,11413.3,0.26666666666666666
445-9251,5,4888.533333333333,18332.0,0.26666666666666666
328-7166,4,3868.2400000000002,14505.9,0.26666666666666666
250-8539,2,989.6355555555556,3711.133333333333,0.26666666666666666
701-4756,6,5971.026666666666,22391.35,0.26666666666666666
634-2869,4,2976.3866666666668,11161.45,0.26666666666666666
717-1820,9,10204.213333333335,38265.8,0.26666666666666666
255-6074,8,11215.933333333334,42059.75,0.26666666666666666
599-5253,4,6023.6,22588.5,0.26666666666666666
684-9202,8,10306.448888888888,38649.183333333334,0.26666666666666666
287-6605,6,5835.586666666667,21883.45,0.26666666666666666
730-8729,2,1188.0755555555556,4455.283333333334,0.26666666666666666
280-2429,1,880.5733333333334,3302.15,0.26666666666666666
595-9283,6,4472.457777777778,16771.716666666667,0.26666666666666666
711-4044,5,4405.9511111111115,16522.31666666667,0.26666666666666666
858-6109,1,892.76,3347.85,0.26666666666666666
784-1570,6,6045.711111111111,22671.416666666668,0.26666666666666666
677-8963,4,3579.653333333333,13423.699999999999,0.26666666666666666
707-7787,3,2152.24,8070.9,0.26666666666666666
311-2604,8,9913.36,37175.100000000006,0.26666666666666666
846-5353,6,5324.026666666667,19965.1,0.26666666666666666
501-5854,6,6868.306666666666,25756.15,0.26666666666666666
686-7469,7,8575.622222222222,32158.583333333332,0.26666666666666666
761-8820,6,5145.706666666667,19296.4,0.26666666666666666
645-3807,4,3649.133333333333,13684.25,0.26666666666666666
708-4502,4,2802.2266666666665,10508.35,0.26666666666666666
342-3498,3,4181.351111111111,15680.066666666668,0.26666666666666666
299-2469,8,9578.173333333332,35918.149999999994,0.26666666666666666
770-2020,5,4928.164444444445,18480.61666666667,0.26666666666666666
216-7351,4,3348.48,12556.8,0.26666666666666666
542-1227,1,513.2533333333333,1924.7,0.26666666666666666
254-4187,9,12184.48,45691.8,0.26666666666666666
447-5331,5,5255.2444444444445,19707.166666666668,0.26666666666666666
472-3581,2,3803.2,14262.0,0.26666666666666666
768-1760,8,7267.151111111111,27251.81666666667,0.26666666666666666
664-9420,6,5176.551111111112,19412.06666666667,0.26666666666666666
395-1357,4,3023.3244444444445,11337.466666666667,0.26666666666666666
573-5881,9,11356.177777777775,42585.66666666666,0.26666666666666666
226-4414,8,9850.253333333334,36938.450000000004,0.26666666666666666
294-7612,1,572.5333333333333,2147.0,0.26666666666666666
658-7570,1,1731.4666666666667,6493.0,0.26666666666666666
739-6286,8,8701.822222222223,32631.83333333334,0.26666666666666666
488-0894,6,5349.151111111111,20059.31666666667,0.26666666666666666
874-8535,6,5998.386666666666,22493.949999999997,0.26666666666666666
341-8266,1,939.68,3523.8,0.26666666666666666
661-5025,1,647.7333333333333,2429.0,0.26666666666666666
361-5481,9,12761.204444444444,47854.51666666666,0.26666666666666666
690-4098,7,8523.711111111112,31963.91666666667,0.26666666666666666
894-0488,1,2693.3333333333335,10100.0,0.26666666666666666
278-4551,6,5713.608888888888,21426.03333333333,0.26666666666666666
401-6846,5,3407.271111111111,12777.266666666666,0.26666666666666666
261-9104,2,903.2577777777777,3387.2166666666667,0.26666666666666666
608-5070,8,7928.23111111111,29730.86666666666,0.26666666666666666
867-8658,1,436.53333333333336,1637.0,0.26666666666666666
328-5871,9,10737.0,40263.75,0.26666666666666666
664-0635,9,10972.951111111113,41148.56666666667,0.26666666666666666
846-6369,9,11220.786666666669,42077.95000000001,0.26666666666666666
484-3082,6,5610.657777777778,21039.96666666667,0.26666666666666666
824-3479,6,5663.084444444445,21236.566666666666,0.26666666666666666
790-4030,4,3296.2266666666665,12360.85,0.26666666666666666
310-7117,1,942.6533333333332,3534.95,0.26666666666666666
466-6699,1,901.76,3381.6,0.26666666666666666
475-1814,1,1088.6933333333334,4082.6,0.26666666666666666
475-8421,2,5292.266666666666,19846.0,0.26666666666666666
365-7889,7,5648.262222222222,21180.98333333333,0.26666666666666666
627-3684,6,5898.2,22118.25,0.26666666666666666
305-9201,5,4528.897777777778,16983.36666666667,0.26666666666666666
663-6005,1,681.7733333333333,2556.65,0.26666666666666666
624-1640,2,1608.5333333333333,6032.0,0.26666666666666666
424-1949,8,9513.791111111112,35676.71666666667,0.26666666666666666
337-3107,6,4824.337777777778,18091.266666666666,0.26666666666666666
387-9152,4,4054.613333333333,15204.8,0.26666666666666666
522-5693,4,2920.8533333333335,10953.2,0.26666666666666666
755-8778,4,5909.982222222221,22162.433333333327,0.26666666666666666
271-1422,1,339.73333333333335,1274.0,0.26666666666666666
695-3186,8,9111.15111111111,34166.816666666666,0.26666666666666666
837-6758,5,4210.822222222221,15790.58333333333,0.26666666666666666
457-5643,1,118.28,443.55,0.26666666666666666
308-5263,8,10894.604444444443,40854.76666666666,0.26666666666666666
378-6043,6,4685.568888888889,17570.883333333335,0.26666666666666666
850-9465,6,5576.093333333332,20910.35,0.26666666666666666
868-2015,2,1290.4666666666667,4839.25,0.26666666666666666
347-5340,8,9541.537777777778,35780.76666666667,0.26666666666666666
366-8274,8,8619.942222222222,32324.783333333333,0.26666666666666666
500-5343,4,3065.7599999999998,11496.6,0.26666666666666666
280-5331,9,9307.533333333333,34903.25,0.26666666666666666
694-1421,9,9496.893333333333,35613.35,0.26666666666666666
808-1168,9,11565.306666666665,43369.899999999994,0.26666666666666666
538-0423,1,3305.866666666667,12397.0,0.26666666666666666
375-1757,7,5852.239999999999,21945.899999999998,0.26666666666666666
338-7370,2,865.3022222222222,3244.883333333333,0.26666666666666666
825-3676,1,685.24,2569.65,0.26666666666666666
821-1708,8,9566.56,35874.6,0.26666666666666666
524-0700,6,4376.595555555556,16412.233333333334,0.26666666666666666
737-0554,5,4490.315555555555,16838.68333333333,0.26666666666666666
488-9663,4,2885.0266666666666,10818.85,0.26666666666666666
841-4930,4,3475.3999999999996,13032.75,0.26666666666666666
315-5801,2,1005.5644444444445,3770.866666666667,0.26666666666666666
523-6278,1,737.1333333333333,2764.25,0.26666666666666666
604-7971,1,708.0533333333333,2655.2,0.26666666666666666
834-2438,9,11585.795555555555,43446.73333333333,0.26666666666666666
659-4451,7,5765.066666666667,21619.0,0.26666666666666666
569-7222,6,5756.031111111111,21585.11666666667,0.26666666666666666
655-0941,4,3367.373333333333,12627.65,0.26666666666666666
784-2750,4,3907.666666666667,14653.75,0.26666666666666666
407-3466,1,866.48,3249.3,0.26666666666666666
320-3387,2,2628.2666666666664,9856.0,0.26666666666666666
646-6379,3,3537.822222222222,13266.833333333332,0.26666666666666666
718-5598,8,9256.768888888888,34712.88333333333,0.26666666666666666
800-8971,8,8677.444444444443,32540.41666666666,0.26666666666666666
203-3322,6,6127.955555555555,22979.833333333332,0.26666666666666666
224-8615,6,5343.008888888889,20036.283333333333,0.26666666666666666
385-2217,5,4199.777777777778,15749.16666666667,0.26666666666666666
383-4181,4,3486.0533333333333,13072.699999999999,0.26666666666666666
564-3044,2,1385.5466666666666,5195.8,0.26666666666666666
321-9128,1,991.7333333333332,3719.0,0.26666666666666666
738-9323,3,1830.8266666666666,6865.6,0.26666666666666666
890-8451,2,883.4666666666667,3313.0,0.26666666666666666
549-0479,4,4732.555555555556,17747.083333333332,0.26666666666666666
651-0093,8,10025.24888888889,37594.683333333334,0.26666666666666666
579-2650,5,4335.8533333333335,16259.45,0.26666666666666666
396-3550,4,3477.4,13040.25,0.26666666666666666
384-7696,2,995.0311111111113,3731.3666666666672,0.26666666666666666
438-2271,9,11325.724444444444,42471.46666666667,0.26666666666666666
345-3743,6,6585.679999999999,24696.3,0.26666666666666666
508-4520,8,9268.191111111111,34755.71666666667,0.26666666666666666
502-4344,4,3650.626666666667,13689.85,0.26666666666666666
868-4292,1,807.0133333333333,3026.3,0.26666666666666666
384-6300,6,6079.737777777778,22799.01666666667,0.26666666666666666
557-3761,6,5709.333333333333,21410.0,0.26666666666666666
384-9106,4,3153.7999999999997,11826.75,0.26666666666666666
472-2443,2,915.4266666666666,3432.85,0.26666666666666666
871-6490,4,4130.991111111111,15491.216666666669,0.26666666666666666
470-0084,9,12907.688888888888,48403.83333333333,0.26666666666666666
544-6828,9,9927.835555555555,37229.38333333333,0.26666666666666666
588-4846,4,4069.813333333334,15261.800000000001,0.26666666666666666
605-7236,8,10161.96,38107.35,0.26666666666666666
648-6534,6,6580.613333333334,24677.3,0.26666666666666666
514-4829,4,3447.8177777777782,12929.31666666667,0.26666666666666666
409-9479,9,11480.533333333333,43052.0,0.26666666666666666
432-4091,7,5508.373333333334,20656.4,0.26666666666666666
650-1407,3,1464.9155555555556,5493.433333333333,0.26666666666666666
290-7905,4,3058.84,11470.65,0.26666666666666666
303-0038,1,864.96,3243.6,0.26666666666666666
610-9169,4,3951.591111111112,14818.466666666669,0.26666666666666666
220-6720,3,2930.857777777778,10990.716666666669,0.26666666666666666
584-0186,2,1440.92,5403.45,0.26666666666666666
682-7752,2,878.7066666666667,3295.15,0.26666666666666666
202-2705,5,7470.284444444445,28013.56666666667,0.26666666666666666
753-8267,1,305.3333333333333,1145.0,0.26666666666666666
777-3815,6,4564.8,17118.0,0.26666666666666666
402-6886,9,10502.755555555554,39385.33333333333,0.26666666666666666
357-2260,8,9369.942222222222,35137.28333333333,0.26666666666666666
403-2215,8,10162.16888888889,38108.13333333334,0.26666666666666666
405-1835,8,8999.60888888889,33748.53333333334,0.26666666666666666
307-5967,4,3126.551111111111,11724.566666666666,0.26666666666666666
473-2731,6,4896.257777777778,18360.966666666667,0.26666666666666666
277-9510,1,1017.4933333333332,3815.6,0.26666666666666666
447-9887,1,1009.8,3786.75,0.26666666666666666
780-0352,9,10506.537777777778,39399.51666666666,0.26666666666666666
684-5499,8,7468.715555555555,28007.68333333333,0.26666666666666666
846-3028,5,3873.235555555555,14524.633333333331,0.26666666666666666
291-4422,1,897.0533333333333,3363.95,0.26666666666666666
282-5875,9,11111.977777777778,41669.91666666667,0.26666666666666666
551-4278,7,5961.915555555555,22357.183333333334,0.26666666666666666
614-4216,6,5495.986666666667,20609.95,0.26666666666666666
834-2909,6,5371.822222222221,20144.33333333333,0.26666666666666666
312-9087,4,3645.857777777778,13671.966666666669,0.26666666666666666
405-5430,4,3440.0533333333333,12900.199999999999,0.26666666666666666
237-3140,1,932.2,3495.75,0.26666666666666666
547-5025,1,779.9466666666667,2924.8,0.26666666666666666
788-2673,9,10219.373333333333,38322.65,0.26666666666666666
876-7121,8,8689.08,32584.05,0.26666666666666666
778-8565,6,5691.924444444444,21344.716666666664,0.26666666666666666
568-4204,9,9862.453333333335,36984.200000000004,0.26666666666666666
873-1473,9,11743.653333333334,44038.700000000004,0.26666666666666666
220-1879,4,4070.16,15263.1,0.26666666666666666
541-5922,8,7084.017777777779,26565.06666666667,0.26666666666666666
508-5352,6,5618.8711111111115,21070.76666666667,0.26666666666666666
366-8118,4,2945.7333333333336,11046.5,0.26666666666666666
579-6479,1,994.9733333333334,3731.15,0.26666666666666666
402-3263,9,9592.724444444442,35972.71666666666,0.26666666666666666
621-1155,9,8713.786666666667,32676.7,0.26666666666666666
481-7722,8,8721.097777777779,32704.116666666672,0.26666666666666666
506-2831,4,3736.4266666666663,14011.599999999999,0.26666666666666666
323-7971,9,11758.395555555555,44093.98333333333,0.26666666666666666
853-0602,9,10901.28,40879.8,0.26666666666666666
373-3581,8,10169.4,38135.25,0.26666666666666666
204-8528,6,4555.168888888888,17081.88333333333,0.26666666666666666
595-4821,6,6018.5199999999995,22569.449999999997,0.26666666666666666
628-0747,6,4433.4,16625.25,0.26666666666666666
865-5185,6,4870.008888888889,18262.533333333333,0.26666666666666666
499-3689,1,786.24,2948.4,0.26666666666666666
532-7903,1,1034.9733333333334,3881.15,0.26666666666666666
897-0238,1,797.6133333333333,2991.05,0.26666666666666666
329-7082,9,10755.484444444442,40333.06666666666,0.26666666666666666
601-7123,9,10263.048888888889,38486.433333333334,0.26666666666666666
209-3946,6,5326.004444444445,19972.51666666667,0.26666666666666666
287-3743,6,5869.48,22010.55,0.26666666666666666
426-2671,5,4903.017777777778,18386.31666666667,0.26666666666666666
521-3764,4,3633.0933333333332,13624.099999999999,0.26666666666666666
853-2251,4,3448.9466666666667,12933.55,0.26666666666666666
456-5982,1,758.0266666666666,2842.6,0.26666666666666666
565-4678,1,989.9066666666666,3712.15,0.26666666666666666
274-8218,9,11564.435555555554,43366.63333333333,0.26666666666666666
584-1770,9,10588.231111111112,39705.86666666667,0.26666666666666666
802-4937,6,8172.1288888888885,30645.483333333334,0.26666666666666666
542-7216,2,993.3288888888889,3724.9833333333336,0.26666666666666666
590-0436,6,5124.613333333333,19217.3,0.26666666666666666
388-0440,1,1178.84,4420.65,0.26666666666666666
763-5865,9,11869.37777777778,44510.16666666667,0.26666666666666666
247-7107,2,1329.4266666666667,4985.35,0.26666666666666666
249-4771,1,986.48,3699.3,0.26666666666666666
358-3028,9,11299.431111111111,42372.86666666667,0.26666666666666666
754-4562,4,5967.24,22377.15,0.26666666666666666
751-8111,5,4803.577777777778,18013.416666666668,0.26666666666666666
553-0886,4,3433.5733333333333,12875.9,0.26666666666666666
693-4723,3,2759.502222222222,10348.133333333331,0.26666666666666666
585-1639,9,12628.595555555554,47357.23333333332,0.26666666666666666
785-1702,8,8319.351111111111,31197.566666666666,0.26666666666666666
242-0297,6,4745.711111111112,17796.416666666668,0.26666666666666666
811-0397,6,4320.333333333333,16201.25,0.26666666666666666
221-1902,1,1248.4533333333334,4681.7,0.26666666666666666
454-7717,1,959.04,3596.4,0.26666666666666666
331-4309,9,11087.715555555555,41578.933333333334,0.26666666666666666
612-0554,9,10317.995555555555,38692.48333333333,0.26666666666666666
669-6371,8,10249.675555555556,38436.28333333333,0.26666666666666666
610-1273,8,9412.746666666668,35297.8,0.26666666666666666
325-9579,6,5467.84,20504.4,0.26666666666666666
215-2262,4,3508.0666666666666,13155.25,0.26666666666666666
867-8476,2,2188.5333333333333,8207.0,0.26666666666666666
446-2529,7,6147.626666666666,23053.6,0.26666666666666666
282-9166,6,5456.262222222222,20460.98333333333,0.26666666666666666
556-4174,6,4744.773333333333,17792.899999999998,0.26666666666666666
410-8676,4,3651.04,13691.4,0.26666666666666666
256-1108,1,860.4,3226.5,0.26666666666666666
825-2355,9,10876.92,40788.45,0.26666666666666666
830-9858,9,11337.724444444446,42516.466666666674,0.26666666666666666
233-0363,7,5578.688888888889,20920.083333333332,0.26666666666666666
236-3406,6,6062.453333333333,22734.2,0.26666666666666666
614-4588,4,4187.906666666667,15704.65,0.26666666666666666
247-6950,4,3244.786666666667,12167.95,0.26666666666666666
328-4320,4,4060.0133333333333,15225.050000000001,0.26666666666666666
503-7379,4,3653.5733333333333,13700.9,0.26666666666666666
400-1087,3,3114.813333333333,11680.55,0.26666666666666666
582-4750,9,11660.786666666667,43727.95,0.26666666666666666
676-5416,8,7557.782222222222,28341.68333333333,0.26666666666666666
816-3586,8,7937.444444444443,29765.41666666666,0.26666666666666666
650-8782,7,6054.217777777778,22703.316666666666,0.26666666666666666
224-0851,6,5806.826666666667,21775.600000000002,0.26666666666666666
265-9845,5,4416.5777777777785,16562.166666666668,0.26666666666666666
419-7596,5,3896.822222222222,14613.083333333332,0.26666666666666666
293-0436,4,3687.4355555555553,13827.883333333331,0.26666666666666666
625-0047,4,2970.8399999999997,11140.65,0.26666666666666666
257-4770,1,99.2,372.0,0.26666666666666666
465-5627,9,10289.542222222222,38585.78333333333,0.26666666666666666
529-3808,6,6130.608888888888,22989.78333333333,0.26666666666666666
610-1620,2,1087.0177777777778,4076.3166666666666,0.26666666666666666
274-5693,1,705.1866666666666,2644.45,0.26666666666666666
545-6413,1,875.2133333333334,3282.05,0.26666666666666666
232-8193,8,8115.4222222222215,30432.833333333332,0.26666666666666666
382-0271,3,5433.897777777777,20377.116666666665,0.26666666666666666
558-9460,8,8428.142222222223,31605.533333333333,0.26666666666666666
556-3028,6,4878.8133333333335,18295.55,0.26666666666666666
698-6178,6,4817.884444444445,18067.06666666667,0.26666666666666666
892-7709,1,936.9066666666666,3513.4,0.26666666666666666
680-8059,2,4226.4,15849.0,0.26666666666666666
740-5517,2,1710.6666666666665,6415.0,0.26666666666666666
897-8751,6,5327.64,19978.65,0.26666666666666666
673-6532,2,1061.7333333333333,3981.5,0.26666666666666666
269-8033,1,793.6,2976.0,0.26666666666666666
495-6959,1,741.3466666666667,2780.05,0.26666666666666666
521-8094,2,3734.6666666666665,14005.0,0.26666666666666666
891-2842,9,11771.075555555557,44141.53333333334,0.26666666666666666
579-6578,4,2906.8222222222225,10900.583333333336,0.26666666666666666
504-0159,3,2812.08,10545.3,0.26666666666666666
807-5251,1,1026.1733333333334,3848.15,0.26666666666666666
213-9996,8,9011.337777777779,33792.51666666667,0.26666666666666666
306-7022,7,7284.893333333333,27318.350000000002,0.26666666666666666
759-2850,6,6810.244444444445,25538.41666666667,0.26666666666666666
797-2961,6,5633.64,21126.15,0.26666666666666666
649-2714,4,3276.8311111111116,12288.116666666669,0.26666666666666666
777-5711,4,3432.5466666666666,12872.050000000001,0.26666666666666666
446-4624,8,8675.386666666667,32532.700000000004,0.26666666666666666
611-6610,2,2237.04,8388.9,0.26666666666666666
790-2414,8,8845.586666666666,33170.95,0.26666666666666666
869-7104,3,3684.0666666666666,13815.25,0.26666666666666666
366-7474,6,4405.657777777778,16521.21666666667,0.26666666666666666
884-7899,1,1196.2,4485.75,0.26666666666666666
608-6151,9,10378.995555555553,38921.23333333333,0.26666666666666666
696-9273,4,7354.311111111112,27578.66666666667,0.26666666666666666
412-2461,7,4757.786666666667,17841.7,0.26666666666666666
443-7034,4,3687.0,13826.25,0.26666666666666666
240-6148,2,1123.7022222222222,4213.883333333333,0.26666666666666666
506-1742,9,10256.640000000001,38462.4,0.26666666666666666
572-0545,2,4029.693333333333,15111.35,0.26666666666666666
392-0469,4,3407.057777777778,12776.466666666669,0.26666666666666666
364-7542,1,674.9866666666667,2531.2,0.26666666666666666
811-2013,6,6191.879999999999,23219.55,0.26666666666666666
867-1919,6,5215.946666666667,19559.8,0.26666666666666666
377-8883,1,887.8933333333333,3329.6,0.26666666666666666
600-7652,6,6105.644444444445,22896.16666666667,0.26666666666666666
804-1477,9,8647.662222222223,32428.733333333337,0.26666666666666666
580-7235,8,9433.279999999999,35374.799999999996,0.26666666666666666
881-2802,8,10180.493333333334,38176.850000000006,0.26666666666666666
696-6493,4,3918.84,14695.65,0.26666666666666666
226-6120,8,9719.506666666666,36448.15,0.26666666666666666
462-1223,8,7308.488888888889,27406.833333333332,0.26666666666666666
566-7803,8,8379.137777777776,31421.766666666663,0.26666666666666666
890-4112,8,10601.14222222222,39754.28333333333,0.26666666666666666
734-2082,6,5674.248888888888,21278.43333333333,0.26666666666666666
466-5535,3,3715.24,13932.15,0.26666666666666666
227-3613,8,9821.515555555556,36830.683333333334,0.26666666666666666
386-1267,8,9241.36,34655.100000000006,0.26666666666666666
550-0137,1,621.1866666666666,2329.45,0.26666666666666666
245-5889,5,3370.3288888888887,12638.733333333332,0.26666666666666666
273-0927,1,883.1066666666667,3311.65,0.26666666666666666
550-5508,1,938.0,3517.5,0.26666666666666666
852-2609,1,955.6666666666666,3583.75,0.26666666666666666
241-6998,8,9569.337777777779,35885.01666666667,0.26666666666666666
408-2822,7,6103.475555555556,22888.033333333336,0.26666666666666666
617-7539,6,4760.9111111111115,17853.416666666668,0.26666666666666666
778-0612,6,6008.066666666667,22530.25,0.26666666666666666
820-5635,5,4606.231111111111,17273.36666666667,0.26666666666666666
374-2228,3,2673.746666666667,10026.550000000001,0.26666666666666666
816-7728,1,717.4666666666667,2690.5,0.26666666666666666
357-8267,3,4812.035555555555,18045.13333333333,0.26666666666666666
540-4041,9,8903.035555555556,33386.38333333334,0.26666666666666666
301-1293,6,6361.533333333333,23855.75,0.26666666666666666
397-7261,6,5662.791111111112,21235.46666666667,0.26666666666666666
439-7063,6,5409.266666666666,20284.75,0.26666666666666666
574-6334,6,4937.022222222222,18513.833333333332,0.26666666666666666
651-6447,6,5102.817777777778,19135.56666666667,0.26666666666666666
687-9837,6,5698.2266666666665,21368.35,0.26666666666666666
718-8246,5,4595.0,17231.25,0.26666666666666666
606-1485,3,2547.9866666666667,9554.95,0.26666666666666666
816-5466,1,945.2133333333334,3544.55,0.26666666666666666
668-1720,9,10286.382222222222,38573.933333333334,0.26666666666666666
806-5526,2,2150.5733333333333,8064.65,0.26666666666666666
682-0724,7,6240.902222222223,23403.38333333334,0.26666666666666666
208-7047,4,3482.6488888888885,13059.93333333333,0.26666666666666666
224-3335,2,1211.9866666666667,4544.95,0.26666666666666666
590-6193,2,1151.3644444444444,4317.616666666667,0.26666666666666666
378-6225,3,4649.622222222222,17436.083333333332,0.26666666666666666
563-7533,6,5675.0488888888885,21281.43333333333,0.26666666666666666
564-0974,7,5482.697777777777,20560.116666666665,0.26666666666666666
837-3052,6,5531.679999999999,20743.8,0.26666666666666666
867-9474,6,5540.56,20777.100000000002,0.26666666666666666
848-6987,1,864.24,3240.9,0.26666666666666666
237-5194,9,10462.404444444444,39234.01666666667,0.26666666666666666
271-5498,2,3792.5333333333333,14222.0,0.26666666666666666
301-4164,4,6122.915555555555,22960.933333333334,0.26666666666666666
683-8197,6,4901.248888888888,18379.68333333333,0.26666666666666666
375-4454,5,4349.36,16310.099999999999,0.26666666666666666
659-6449,1,164.82666666666665,618.1,0.26666666666666666
319-6177,1,957.8,3591.75,0.26666666666666666
274-0363,7,8371.573333333332,31393.399999999994,0.26666666666666666
370-4608,8,7043.777777777777,26414.166666666664,0.26666666666666666
